id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1344795464818970625,1344795464818970624,2020-12-31 23:59:58+00:00,2020-12-31,23:59:58,0,755996885148631040,educchien,Education Canine,,Achetez votre produit sur Amazon &gt;  https://t.co/LIP1y8BdRz  https://t.co/zlpilk1way,fr,[],['https://boutique-animalerie.com/produit/nobby-friandise-pour-chien-seau-training-bones-500-g/?wpwautoposter=1609459195'],['https://pbs.twimg.com/media/EqmsWToW4AA7WEL.jpg'],0,0,0,[],[],https://twitter.com/EducChien/status/1344795464818970625,False,,1,https://pbs.twimg.com/media/EqmsWToW4AA7WEL.jpg,,,,,,,[],,,,
1344795457806082054,1344795457806082048,2020-12-31 23:59:56+00:00,2020-12-31,23:59:56,0,101056684,greatbeernow,Great Beer Now,,"Just saw this on Amazon: The Swedish Christmas Table: Traditional Holiday Meals, Side Dishes, Candies, and Drinks by Westman, Johanna for $19.99  https://t.co/sghc2HME8S via @amazon",en,"[{'screen_name': 'amazon', 'name': 'amazon', 'id': '20793816'}]",['https://amzn.to/3pJj4Tz'],[],0,0,0,[],[],https://twitter.com/GreatBeerNow/status/1344795457806082054,False,,0,,,,,,,,[],,,,
1344795454609870848,1344795454609870848,2020-12-31 23:59:56+00:00,2020-12-31,23:59:56,0,2978339509,joiiyne,faye,,Someone at amazon books REALLY hates peppa pig  https://t.co/qtPZmjsqNU,en,[],[],['https://pbs.twimg.com/media/EqmsVp7VoAABAiX.jpg'],1,0,3,[],[],https://twitter.com/joiiyne/status/1344795454609870848,False,,1,https://pbs.twimg.com/media/EqmsVp7VoAABAiX.jpg,,,,,,,[],,,,
1344795453125115904,1344795453125115904,2020-12-31 23:59:55+00:00,2020-12-31,23:59:55,0,991510608179675136,homurahomuho,ほむほむ,,イイオ&amp;レナ結婚おめでとうキャンペーンに #ボートレース場 で解答✨ @Lets_BOATRACE Amazonギフト券やオリジナルグッズが当たる #ボートレースCM 1月7日、公開‼️キャンペーン詳細はコチラ⇒ https://t.co/TVUJXqtpKr #BRキャンペーン,ja,"[{'screen_name': 'lets_boatrace', 'name': '公式 dynamite boatrace｜ボートレース', 'id': '2939077682'}]",['https://lets-know-boatrace.jp/spinoff2021/?sgm_id=tw_all_2021cm_teaser-iiorena&utm_source=twitter&utm_medium=video&utm_campaign=tw_all_2021cm_teaser-iiorena'],[],0,0,0,"['ボートレース場', 'ボートレースcm', 'brキャンペーン']",[],https://twitter.com/homurahomuho/status/1344795453125115904,False,,0,,,,,,,,[],,,,
1344795448062697472,1344794846272376832,2020-12-31 23:59:54+00:00,2020-12-31,23:59:54,0,1032424208398053377,k_r_i_s_s_y__,Laur💗,,"@BeyondBasic21 This can be purchased in supermarkets in Jamaica or even online on Amazon. There are other types such as those mixed with rose water , another good one 🥰🥰.  https://t.co/PVEgSYKJAg",en,[],[],['https://pbs.twimg.com/media/EqmsVAJXUAAmZov.jpg'],2,0,1,[],[],https://twitter.com/k_r_i_s_s_y__/status/1344795448062697472,False,,1,https://pbs.twimg.com/media/EqmsVAJXUAAmZov.jpg,,,,,,,"[{'screen_name': 'BeyondBasic21', 'name': 'Joy ✨💖', 'id': '30530847'}]",,,,
1344795446602940417,1344795446602940416,2020-12-31 23:59:54+00:00,2020-12-31,23:59:54,0,1335110795621851137,dustinajacobs,2021 World Series Champion Dustin Jacobs,,"Hey #Eddiots I see you. Keep up thw great work, and also, maybe tell @WhitneyCummings what you think of the @eddiepence (Un)Special now playing on @amazon @PrimeVideo. We’d love to see these two DC natives chat.",en,"[{'screen_name': 'whitneycummings', 'name': 'whitney cummings', 'id': '28061932'}, {'screen_name': 'eddiepence', 'name': 'eddiepence', 'id': '16945752'}, {'screen_name': 'amazon', 'name': 'amazon', 'id': '20793816'}, {'screen_name': 'primevideo', 'name': 'prime video', 'id': '17220817'}]",[],[],0,3,4,['eddiots'],[],https://twitter.com/dustinajacobs/status/1344795446602940417,False,,0,,,,,,,,[],,,,
1344795446242390016,1344795446242390016,2020-12-31 23:59:54+00:00,2020-12-31,23:59:54,0,755996885148631040,educchien,Education Canine,,Achetez votre produit sur Amazon &gt;  https://t.co/CCRPBTzDZn  https://t.co/bcIyrw32HZ,fr,[],['https://boutique-animalerie.com/produit/pro-plan-medium-adult-sensitive-skin-avec-optiderma-riche-en-saumon-14-kg-croquettes-pour-chiens-adultes-de-taille-moyenne/?wpwautoposter=1609459190'],['https://pbs.twimg.com/media/EqmsVN9XcAEEUpl.jpg'],0,0,0,[],[],https://twitter.com/EducChien/status/1344795446242390016,False,,1,https://pbs.twimg.com/media/EqmsVN9XcAEEUpl.jpg,,,,,,,[],,,,
1344795428798267393,1344795428798267392,2020-12-31 23:59:49+00:00,2020-12-31,23:59:49,0,755996885148631040,educchien,Education Canine,,Achetez votre produit sur Amazon &gt;  https://t.co/dCl4sUvooY  https://t.co/kmAp2UkB1c,fr,[],['https://boutique-animalerie.com/produit/rabbitgoo-harnais-chien-anti-traction-arnet-pour-chien-facile-a-mettre-harnais-reflechissant-reglable-avec-attache-devant-easy-walk-arnais-pour-chien-moyen-large-couleur-noir/?wpwautoposter=1609459186'],['https://pbs.twimg.com/media/EqmsUNYXYAATEi0.jpg'],0,0,0,[],[],https://twitter.com/EducChien/status/1344795428798267393,False,,1,https://pbs.twimg.com/media/EqmsUNYXYAATEi0.jpg,,,,,,,[],,,,
1344795419826556928,1344709211322605568,2020-12-31 23:59:47+00:00,2020-12-31,23:59:47,0,1491985946,ygbicyclebeet55,ららっこ,,@POINTJP_TSUTOMU amazonギフト券が欲しいです。,ja,[],[],[],0,0,0,[],[],https://twitter.com/ygbicyclebeet55/status/1344795419826556928,False,,0,,,,,,,,"[{'screen_name': 'POINTJP_TSUTOMU', 'name': 'POINTJP', 'id': '794870563835478016'}]",,,,
1344795417142296583,1344795417142296576,2020-12-31 23:59:47+00:00,2020-12-31,23:59:47,0,407747089,gmsarria,Gerardo M. Sarria M.,,Amazon eyes launching its computer science education program in India – TechCrunch  https://t.co/9rlaeuJbKn,en,[],['https://techcrunch.com/2020/12/30/amazon-computer-science-education-program-future-engineer-in-india/'],[],0,0,0,[],[],https://twitter.com/gmsarria/status/1344795417142296583,False,,0,,,,,,,,[],,,,
